scenario,station_code,segment_id,trace_name,event_name,relative_chunk,local_chunk,injection_chunk,prob,is_injection_chunk,is_post_injection_2pkt
impulse_x20,SIG008,411,SIG0080108252221,108252221,1,21,20,0.0290121678262949,False,True
impulse_x20,SIG008,411,SIG0080108252221,108252221,2,22,20,0.0268207229673862,False,False
impulse_x20,SIG008,411,SIG0080108252221,108252221,3,23,20,0.032712385058403,False,False
impulse_x20,SIG008,550,SIG0089709070219,9709070219,0,2,2,0.0225316472351551,True,True
impulse_x20,SIG008,550,SIG0089709070219,9709070219,1,3,2,0.0155014991760253,False,True
impulse_x20,SIG008,550,SIG0089709070219,9709070219,2,4,2,0.0211652871221303,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,-8,3,11,0.0155245857313275,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,-7,4,11,0.0184845905750989,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,-6,5,11,0.0133477235212922,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,-5,6,11,0.0207428131252527,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,-4,7,11,0.0142493722960352,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,-3,8,11,0.0183224696666002,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,-2,9,11,0.0151991164311766,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,-1,10,11,0.0170305278152227,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,0,11,11,0.1146513223648071,True,True
impulse_x20,SIG008,178,SIG0089804222028,9804222028,1,12,11,0.016948327422142,False,True
impulse_x20,SIG008,178,SIG0089804222028,9804222028,2,13,11,0.0125268884003162,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,3,14,11,0.0118588916957378,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,4,15,11,0.0122148049995303,False,False
impulse_x20,SIG008,178,SIG0089804222028,9804222028,5,16,11,0.0154362013563513,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,-8,9,17,0.0401752963662147,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,-7,10,17,0.0461488328874111,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,-6,11,17,0.0380604267120361,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,-5,12,17,0.037904143333435,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,-4,13,17,0.0316682048141956,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,-3,14,17,0.0296575054526329,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,-2,15,17,0.0277191456407308,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,-1,16,17,0.0244440715759992,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,0,17,17,0.0237125474959611,True,True
impulse_x20,SIG009,380,SIG0090108252221,108252221,1,18,17,0.0240389611572027,False,True
impulse_x20,SIG009,380,SIG0090108252221,108252221,2,19,17,0.0220100972801446,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,3,20,17,0.0247953347861766,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,4,21,17,0.0421876534819603,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,5,22,17,0.0333190970122814,False,False
impulse_x20,SIG009,380,SIG0090108252221,108252221,6,23,17,0.0525302402675151,False,False
impulse_x20,SIG009,207,SIG0090209041806,209041806,-2,2,4,0.1884355694055557,False,False
impulse_x20,SIG009,207,SIG0090209041806,209041806,-1,3,4,0.1892955303192138,False,False
impulse_x20,SIG009,207,SIG0090209041806,209041806,0,4,4,0.8265047073364258,True,True
impulse_x20,SIG009,207,SIG0090209041806,209041806,1,5,4,0.5813513994216919,False,True
impulse_x20,SIG009,207,SIG0090209041806,209041806,2,6,4,0.3019022345542907,False,False
impulse_x20,SIG009,207,SIG0090209041806,209041806,3,7,4,0.0841148048639297,False,False
impulse_x20,SIG009,207,SIG0090209041806,209041806,4,8,4,0.0468365587294101,False,False
impulse_x20,SIG009,530,SIG0099709070219,9709070219,-4,2,6,0.0196001157164573,False,False
impulse_x20,SIG009,530,SIG0099709070219,9709070219,-3,3,6,0.0087376041337847,False,False
impulse_x20,SIG009,530,SIG0099709070219,9709070219,-2,4,6,0.0039188866503536,False,False
impulse_x20,SIG009,530,SIG0099709070219,9709070219,-1,5,6,0.001977935899049,False,False
impulse_x20,SIG009,530,SIG0099709070219,9709070219,0,6,6,0.0012696661287918,True,True
impulse_x20,SIG009,530,SIG0099709070219,9709070219,1,7,6,0.0018073956016451,False,True
impulse_x20,SIG009,530,SIG0099709070219,9709070219,2,8,6,0.0007139793597161,False,False
impulse_x20,SIG009,530,SIG0099709070219,9709070219,3,9,6,0.0003808247565757,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,-2,2,4,0.0031686560250818,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,-1,3,4,0.0092157199978828,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,0,4,4,0.0219915471971035,True,True
impulse_x20,SIG010,415,SIG0100108252221,108252221,1,5,4,0.0311771128326654,False,True
impulse_x20,SIG010,415,SIG0100108252221,108252221,2,6,4,0.0546905882656574,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,3,7,4,0.0479280799627304,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,4,8,4,0.0532183274626731,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,5,9,4,0.0451039038598537,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,6,10,4,0.0394081100821495,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,7,11,4,0.0356542691588401,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,8,12,4,0.0276911575347185,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,9,13,4,0.0287494007498025,False,False
impulse_x20,SIG010,415,SIG0100108252221,108252221,10,14,4,0.0270531699061393,False,False
impulse_x20,SIG010,554,SIG0109709070219,9709070219,-8,3,11,0.3590923249721527,False,False
impulse_x20,SIG010,554,SIG0109709070219,9709070219,-7,4,11,0.3913093507289886,False,False
impulse_x20,SIG010,554,SIG0109709070219,9709070219,-6,5,11,0.3267894089221954,False,False
impulse_x20,SIG010,554,SIG0109709070219,9709070219,-5,6,11,0.3542722165584564,False,False
impulse_x20,SIG010,554,SIG0109709070219,9709070219,-4,7,11,0.3848278820514679,False,False
impulse_x20,SIG010,554,SIG0109709070219,9709070219,-3,8,11,0.3181521892547607,False,False
impulse_x20,SIG010,554,SIG0109709070219,9709070219,-2,9,11,0.3476649820804596,False,False
impulse_x20,SIG010,554,SIG0109709070219,9709070219,-1,10,11,0.2103306651115417,False,False
impulse_x20,SIG010,554,SIG0109709070219,9709070219,0,11,11,0.1450969874858856,True,True
impulse_x20,SIG010,554,SIG0109709070219,9709070219,1,12,11,0.1510919034481048,False,True
impulse_x20,SIG011,384,SIG0110108252221,108252221,-6,2,8,0.0039956336840987,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,-5,3,8,0.0148730222135782,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,-4,4,8,0.0311420168727636,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,-3,5,8,0.0345192961394786,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,-2,6,8,0.0496673770248889,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,-1,7,8,0.0507293567061424,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,0,8,8,0.0503681823611259,True,True
impulse_x20,SIG011,384,SIG0110108252221,108252221,1,9,8,0.043320145457983,False,True
impulse_x20,SIG011,384,SIG0110108252221,108252221,2,10,8,0.044158186763525,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,3,11,8,0.0408304743468761,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,4,12,8,0.0381249748170375,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,5,13,8,0.0344651453197002,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,6,14,8,0.0304343905299901,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,7,15,8,0.0278713013976812,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,8,16,8,0.0393355935811996,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,9,17,8,0.0230861343443393,False,False
impulse_x20,SIG011,384,SIG0110108252221,108252221,10,18,8,0.0269927326589822,False,False
impulse_x20,SIG011,535,SIG0119709070219,9709070219,-1,2,3,0.1392767131328582,False,False
impulse_x20,SIG011,535,SIG0119709070219,9709070219,0,3,3,0.2637195587158203,True,True
impulse_x20,SIG011,535,SIG0119709070219,9709070219,1,4,3,0.2947283685207367,False,True
impulse_x20,SIG011,535,SIG0119709070219,9709070219,2,5,3,0.3513202369213104,False,False
impulse_x20,SIG011,535,SIG0119709070219,9709070219,3,6,3,0.3616871833801269,False,False
impulse_x20,SIG011,535,SIG0119709070219,9709070219,4,7,3,0.3653005063533783,False,False
impulse_x20,SIG011,535,SIG0119709070219,9709070219,5,8,3,0.3977977335453033,False,False
impulse_x20,SIG011,535,SIG0119709070219,9709070219,6,9,3,0.4386387467384338,False,False
impulse_x20,SIG011,535,SIG0119709070219,9709070219,7,10,3,0.4244934320449829,False,False
impulse_x20,SIG011,535,SIG0119709070219,9709070219,8,11,3,0.4016301035881042,False,False
impulse_x20,SIG011,535,SIG0119709070219,9709070219,9,12,3,0.3614400923252105,False,False
impulse_x20,SIG011,535,SIG0119709070219,9709070219,10,13,3,0.4041872024536133,False,False
impulse_x20,SIG012,203,SIG0120209041806,209041806,-1,2,3,0.0026616707909852,False,False
impulse_x20,SIG012,203,SIG0120209041806,209041806,0,3,3,0.0109084425494074,True,True
impulse_x20,SIG012,203,SIG0120209041806,209041806,1,4,3,0.0192591827362775,False,True
impulse_x20,SIG012,203,SIG0120209041806,209041806,2,5,3,0.0248667560517787,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,-8,2,10,0.0473218373954296,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,-7,3,10,0.0436623804271221,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,-6,4,10,0.0372564606368541,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,-5,5,10,0.0312872529029846,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,-4,6,10,0.0260882135480642,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,-3,7,10,0.0231398213654756,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,-2,8,10,0.0218135695904493,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,-1,9,10,0.0236609950661659,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,0,10,10,0.0219796746969223,True,True
impulse_x20,SIG012,536,SIG0129709070219,9709070219,1,11,10,0.0193965062499046,False,True
impulse_x20,SIG012,536,SIG0129709070219,9709070219,2,12,10,0.0219554975628852,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,3,13,10,0.0182005185633897,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,4,14,10,0.0174035783857107,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,5,15,10,0.0274692643433809,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,6,16,10,0.0592778846621513,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,7,17,10,0.1166205704212188,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,8,18,10,0.2194252908229828,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,9,19,10,0.2614209055900574,False,False
impulse_x20,SIG012,536,SIG0129709070219,9709070219,10,20,10,0.3359597325325012,False,False
impulse_x20,SIG012,185,SIG0129804222028,9804222028,-8,3,11,0.2979973554611206,False,False
impulse_x20,SIG012,185,SIG0129804222028,9804222028,-7,4,11,0.2903605997562408,False,False
impulse_x20,SIG012,185,SIG0129804222028,9804222028,-6,5,11,0.2899149358272552,False,False
impulse_x20,SIG012,185,SIG0129804222028,9804222028,-5,6,11,0.2979035079479217,False,False
impulse_x20,SIG012,185,SIG0129804222028,9804222028,-4,7,11,0.2440630793571472,False,False
impulse_x20,SIG012,185,SIG0129804222028,9804222028,-3,8,11,0.214045912027359,False,False
impulse_x20,SIG012,185,SIG0129804222028,9804222028,-2,9,11,0.1928070485591888,False,False
impulse_x20,SIG012,185,SIG0129804222028,9804222028,-1,10,11,0.1700700372457504,False,False
impulse_x20,SIG012,185,SIG0129804222028,9804222028,0,11,11,0.3383531272411346,True,True
impulse_x20,SIG012,92,SIG0129806240337,9806240337,-5,2,7,0.1013483330607414,False,False
impulse_x20,SIG012,92,SIG0129806240337,9806240337,-4,3,7,0.1149981841444969,False,False
impulse_x20,SIG012,92,SIG0129806240337,9806240337,-3,4,7,0.0930208265781402,False,False
impulse_x20,SIG012,92,SIG0129806240337,9806240337,-2,5,7,0.1008646115660667,False,False
impulse_x20,SIG012,92,SIG0129806240337,9806240337,-1,6,7,0.0981500670313835,False,False
impulse_x20,SIG012,92,SIG0129806240337,9806240337,0,7,7,0.1466787308454513,True,True
impulse_x20,SIG012,92,SIG0129806240337,9806240337,1,8,7,0.0699789747595787,False,True
impulse_x20,SIG012,92,SIG0129806240337,9806240337,2,9,7,0.054772887378931,False,False
impulse_x20,SIG012,92,SIG0129806240337,9806240337,3,10,7,0.0729042068123817,False,False
impulse_x20,SIT003,338,SIT0030202051957,202051957,-1,2,3,0.0335116721689701,False,False
impulse_x20,SIT003,338,SIT0030202051957,202051957,0,3,3,0.038505595177412,True,True
impulse_x20,SIT003,338,SIT0030202051957,202051957,1,4,3,0.1158262267708778,False,True
impulse_x20,SIT003,338,SIT0030202051957,202051957,2,5,3,0.0579789876937866,False,False
impulse_x20,SIT003,338,SIT0030202051957,202051957,3,6,3,0.0448144562542438,False,False
impulse_x20,SIT003,338,SIT0030202051957,202051957,4,7,3,0.0419759675860405,False,False
impulse_x20,SIT003,338,SIT0030202051957,202051957,5,8,3,0.0457659438252449,False,False
impulse_x20,SIT003,338,SIT0030202051957,202051957,6,9,3,0.0393890552222728,False,False
impulse_x20,SIT008,163,SIT0080109180424,109180424,0,2,2,0.0284848157316446,True,True
impulse_x20,SIT008,163,SIT0080109180424,109180424,1,3,2,0.0022317636758089,False,True
impulse_x20,SIT008,163,SIT0080109180424,109180424,2,4,2,0.0014732890995219,False,False
impulse_x20,SIT009,509,SIT0090106250127,106250127,-1,2,3,0.0053104367107152,False,False
impulse_x20,SIT009,509,SIT0090106250127,106250127,0,3,3,0.0156603697687387,True,True
impulse_x20,SIT009,509,SIT0090106250127,106250127,1,4,3,0.0276212990283966,False,True
impulse_x20,SIT009,509,SIT0090106250127,106250127,2,5,3,0.040283091366291,False,False
impulse_x20,SIT009,509,SIT0090106250127,106250127,3,6,3,0.0482096001505851,False,False
impulse_x20,SIT009,509,SIT0090106250127,106250127,4,7,3,0.0496483407914638,False,False
impulse_x20,SIT009,509,SIT0090106250127,106250127,5,8,3,0.049492210149765,False,False
impulse_x20,SIT009,509,SIT0090106250127,106250127,6,9,3,0.0507486499845981,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,-2,2,4,0.2468621879816055,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,-1,3,4,0.4249906241893768,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,0,4,4,0.0943752825260162,True,True
impulse_x20,SIT009,120,SIT0090408060323,408060323,1,5,4,0.049827329814434,False,True
impulse_x20,SIT009,120,SIT0090408060323,408060323,2,6,4,0.0254921652376651,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,3,7,4,0.0185225624591112,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,4,8,4,0.0122333383187651,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,5,9,4,0.0169333107769489,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,6,10,4,0.0249001886695623,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,7,11,4,0.0230419021099805,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,8,12,4,0.0258386116474866,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,9,13,4,0.1260357350111007,False,False
impulse_x20,SIT009,120,SIT0090408060323,408060323,10,14,4,0.1574246287345886,False,False
impulse_x20,SIT010,140,SIT0100109180424,109180424,-1,2,3,0.0066101178526878,False,False
impulse_x20,SIT010,140,SIT0100109180424,109180424,0,3,3,0.0206480529159307,True,True
impulse_x20,SIT010,140,SIT0100109180424,109180424,1,4,3,0.0321283787488937,False,True
impulse_x20,SIT010,140,SIT0100109180424,109180424,2,5,3,0.0370675809681415,False,False
impulse_x20,SIT011,519,SIT0110106250127,106250127,-4,2,6,0.0088930064812302,False,False
impulse_x20,SIT011,519,SIT0110106250127,106250127,-3,3,6,0.0139802852645516,False,False
impulse_x20,SIT011,519,SIT0110106250127,106250127,-2,4,6,0.0304293055087327,False,False
impulse_x20,SIT011,519,SIT0110106250127,106250127,-1,5,6,0.0445577912032604,False,False
impulse_x20,SIT011,519,SIT0110106250127,106250127,0,6,6,0.0459002405405044,True,True
impulse_x20,SIT011,519,SIT0110106250127,106250127,1,7,6,0.0449026562273502,False,True
impulse_x20,SIT011,519,SIT0110106250127,106250127,2,8,6,0.0569609925150871,False,False
impulse_x20,SIT011,519,SIT0110106250127,106250127,3,9,6,0.0498793460428714,False,False
impulse_x20,SIT012,148,SIT0120109180424,109180424,-1,2,3,0.0038349945098161,False,False
impulse_x20,SIT012,148,SIT0120109180424,109180424,0,3,3,0.0169815197587013,True,True
impulse_x20,SIT012,148,SIT0120109180424,109180424,1,4,3,0.022752184420824,False,True
impulse_x20,SIT013,132,SIT0130109180424,109180424,-4,2,6,0.0034322615247219,False,False
impulse_x20,SIT013,132,SIT0130109180424,109180424,-3,3,6,0.0129765663295984,False,False
impulse_x20,SIT013,132,SIT0130109180424,109180424,-2,4,6,0.024453017860651,False,False
impulse_x20,SIT013,132,SIT0130109180424,109180424,-1,5,6,0.0304663013666868,False,False
impulse_x20,SIT013,132,SIT0130109180424,109180424,0,6,6,0.7266725301742554,True,True
impulse_x20,SMN001,9,SMN0010010082051,10082051,-8,4,12,0.0251517556607723,False,False
impulse_x20,SMN001,9,SMN0010010082051,10082051,-7,5,12,0.0338998362421989,False,False
impulse_x20,SMN001,9,SMN0010010082051,10082051,-6,6,12,0.0371887534856796,False,False
impulse_x20,SMN001,9,SMN0010010082051,10082051,-5,7,12,0.0390063822269439,False,False
impulse_x20,SMN001,9,SMN0010010082051,10082051,-4,8,12,0.0440441630780696,False,False
impulse_x20,SMN001,9,SMN0010010082051,10082051,-3,9,12,0.0397480502724647,False,False
impulse_x20,SMN001,9,SMN0010010082051,10082051,-2,10,12,0.0405544750392437,False,False
impulse_x20,SMN001,9,SMN0010010082051,10082051,-1,11,12,0.0395009405910968,False,False
impulse_x20,SMN001,9,SMN0010010082051,10082051,0,12,12,0.0359679535031318,True,True
impulse_x20,SMN001,9,SMN0010010082051,10082051,1,13,12,0.0348213836550712,False,True
impulse_x20,SMN001,9,SMN0010010082051,10082051,2,14,12,0.0310462340712547,False,False
impulse_x20,SMN001,9,SMN0010010082051,10082051,3,15,12,0.027574835345149,False,False
impulse_x20,SMN001,9,SMN0010010082051,10082051,4,16,12,0.0271762777119874,False,False
impulse_x20,SMN002,7,SMN0020010082051,10082051,0,2,2,0.0063316691666841,True,True
impulse_x20,SMN002,7,SMN0020010082051,10082051,1,3,2,0.0223687216639518,False,True
impulse_x20,SMN002,7,SMN0020010082051,10082051,2,4,2,0.0348738431930542,False,False
impulse_x20,SMN002,7,SMN0020010082051,10082051,3,5,2,0.0395440757274627,False,False
impulse_x20,SMN002,7,SMN0020010082051,10082051,4,6,2,0.0428915321826934,False,False
impulse_x20,SMN002,7,SMN0020010082051,10082051,5,7,2,0.0429695583879947,False,False
impulse_x20,SMN002,7,SMN0020010082051,10082051,6,8,2,0.0476235039532184,False,False
impulse_x20,SMN002,7,SMN0020010082051,10082051,7,9,2,0.0483825244009494,False,False
impulse_x20,SMN002,7,SMN0020010082051,10082051,8,10,2,0.0494603291153907,False,False
impulse_x20,SMN002,7,SMN0020010082051,10082051,9,11,2,0.0398986898362636,False,False
impulse_x20,SMN002,7,SMN0020010082051,10082051,10,12,2,0.0464416220784187,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,-8,8,16,0.0407635420560836,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,-7,9,16,0.0404522307217121,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,-6,10,16,0.0380833074450492,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,-5,11,16,0.0372039787471294,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,-4,12,16,0.0347550548613071,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,-3,13,16,0.0310683958232402,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,-2,14,16,0.028893182054162,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,-1,15,16,0.0287121310830116,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,0,16,16,0.0247541368007659,True,True
impulse_x20,SMN016,12,SMN0160010082051,10082051,1,17,16,0.0288976691663265,False,True
impulse_x20,SMN016,12,SMN0160010082051,10082051,2,18,16,0.0224544815719127,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,3,19,16,0.0225437749177217,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,4,20,16,0.022551842033863,False,False
impulse_x20,SMN016,12,SMN0160010082051,10082051,5,21,16,0.0246964376419782,False,False
impulse_x20,SZO001,159,SZO0010109180424,109180424,-7,2,9,0.0046522342599928,False,False
impulse_x20,SZO001,159,SZO0010109180424,109180424,-6,3,9,0.0114682298153638,False,False
impulse_x20,SZO001,159,SZO0010109180424,109180424,-5,4,9,0.0220618229359388,False,False
impulse_x20,SZO001,159,SZO0010109180424,109180424,-4,5,9,0.0324169285595417,False,False
impulse_x20,SZO001,159,SZO0010109180424,109180424,-3,6,9,0.0679982230067253,False,False
impulse_x20,SZO001,159,SZO0010109180424,109180424,-2,7,9,0.0434875413775444,False,False
impulse_x20,SZO001,159,SZO0010109180424,109180424,-1,8,9,0.0413777194917202,False,False
impulse_x20,SZO001,159,SZO0010109180424,109180424,0,9,9,0.0434303507208824,True,True
impulse_x20,SZO001,159,SZO0010109180424,109180424,1,10,9,0.0429441444575786,False,True
impulse_x20,SZO001,159,SZO0010109180424,109180424,2,11,9,0.0397262498736381,False,False
impulse_x20,SZO001,159,SZO0010109180424,109180424,3,12,9,0.0340715460479259,False,False
impulse_x20,SZO001,159,SZO0010109180424,109180424,4,13,9,0.0333267748355865,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,-6,2,8,0.0039286706596612,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,-5,3,8,0.0109270624816417,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,-4,4,8,0.0212866272777318,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,-3,5,8,0.0324446782469749,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,-2,6,8,0.0362781956791877,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,-1,7,8,0.0406323783099651,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,0,8,8,0.0399388410151004,True,True
impulse_x20,SZO019,171,SZO0190208110756,208110756,1,9,8,0.0420228950679302,False,True
impulse_x20,SZO019,171,SZO0190208110756,208110756,2,10,8,0.04040003195405,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,3,11,8,0.0416141003370285,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,4,12,8,0.0356411561369895,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,5,13,8,0.0327565036714077,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,6,14,8,0.0296735018491745,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,7,15,8,0.0285889897495508,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,8,16,8,0.0284157264977693,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,9,17,8,0.0236908048391342,False,False
impulse_x20,SZO019,171,SZO0190208110756,208110756,10,18,8,0.0347265675663948,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,-8,3,11,0.0145887322723865,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,-7,4,11,0.0242623668164014,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,-6,5,11,0.0292021892964839,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,-5,6,11,0.0371824577450752,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,-4,7,11,0.0406915210187435,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,-3,8,11,0.042076252400875,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,-2,9,11,0.0380986928939819,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,-1,10,11,0.0397307910025119,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,0,11,11,0.0368132479488849,True,True
impulse_x20,SZO024,177,SZO0240208110756,208110756,1,12,11,0.0333417505025863,False,True
impulse_x20,SZO024,177,SZO0240208110756,208110756,2,13,11,0.0288400277495384,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,3,14,11,0.0278086923062801,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,4,15,11,0.0248154234141111,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,5,16,11,0.0226812474429607,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,6,17,11,0.025815000757575,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,7,18,11,0.0320814438164234,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,8,19,11,0.0250400677323341,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,9,20,11,0.0229180455207824,False,False
impulse_x20,SZO024,177,SZO0240208110756,208110756,10,21,11,0.0228330492973327,False,False
impulse_x20,SZO025,175,SZO0250208110756,208110756,-8,14,22,0.032154694199562,False,False
impulse_x20,SZO025,175,SZO0250208110756,208110756,-7,15,22,0.0264556836336851,False,False
impulse_x20,SZO025,175,SZO0250208110756,208110756,-6,16,22,0.0273074526339769,False,False
impulse_x20,SZO025,175,SZO0250208110756,208110756,-5,17,22,0.0430772751569747,False,False
impulse_x20,SZO025,175,SZO0250208110756,208110756,-4,18,22,0.0270200427621603,False,False
impulse_x20,SZO025,175,SZO0250208110756,208110756,-3,19,22,0.0270031671971082,False,False
impulse_x20,SZO025,175,SZO0250208110756,208110756,-2,20,22,0.0492457300424575,False,False
impulse_x20,SZO025,175,SZO0250208110756,208110756,-1,21,22,0.0550841130316257,False,False
impulse_x20,SZO025,175,SZO0250208110756,208110756,0,22,22,0.0511535480618476,True,True
impulse_x20,SZO026,167,SZO0260208110756,208110756,-1,2,3,0.0033491116482764,False,False
impulse_x20,SZO026,167,SZO0260208110756,208110756,0,3,3,0.1663347035646438,True,True
impulse_x20,SZO026,167,SZO0260208110756,208110756,1,4,3,0.0362990722060203,False,True
impulse_x20,SZO026,167,SZO0260208110756,208110756,2,5,3,0.0334768891334533,False,False
impulse_x20,SZO026,167,SZO0260208110756,208110756,3,6,3,0.0393252149224281,False,False
impulse_x20,SZO026,167,SZO0260208110756,208110756,4,7,3,0.0412516817450523,False,False
impulse_x20,SZO026,167,SZO0260208110756,208110756,5,8,3,0.0425539463758468,False,False
impulse_x20,SZO026,167,SZO0260208110756,208110756,6,9,3,0.0406799800693988,False,False
